Sales,Quantity,Discount,Shipping Time,Month,Year,Day Of Week,Unit Price,Item Price,Value Per Item,Discount Amount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Region_East,Region_South,Region_West
12.672,3,0.2,4,5,2016,0,4.224,4.224,4.224,2.5344,-3.168,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5.04,2,0.2,4,5,2016,0,2.52,2.52,2.52,1.008,1.764,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.448,2,0.2,6,12,2014,1,4.224,4.224,4.224,1.6896000000000002,2.9568,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20.388,2,0.8,6,12,2014,1,10.194,10.194,10.194,16.3104,-53.0088,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.96,2,0.0,4,12,2015,4,4.98,4.98,4.98,0.0,4.8804,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
320.64,4,0.0,5,12,2017,3,80.16,80.16,80.16,0.0,89.7792,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
52.0,4,0.0,5,12,2017,3,13.0,13.0,13.0,0.0,23.4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25.584,2,0.2,2,5,2014,4,12.792,12.792,12.792,5.1168000000000005,8.9544,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
464.0,5,0.0,2,5,2014,4,92.8,92.8,92.8,0.0,134.56,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
235.95,3,0.0,2,5,2014,4,78.64999999999999,78.64999999999999,78.64999999999999,0.0,77.8635,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.96,4,0.0,2,5,2014,4,9.99,9.99,9.99,0.0,17.982,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
18.528,4,0.7,4,3,2017,3,4.632,4.632,4.632,12.969599999999998,-12.352,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17.9,2,0.0,5,10,2015,0,8.95,8.95,8.95,0.0,3.401,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
81.96,2,0.0,5,10,2015,0,40.98,40.98,40.98,0.0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
272.736,3,0.2,5,7,2015,1,90.91199999999999,90.91199999999999,90.91199999999999,54.547200000000004,-64.7748,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
18.496,4,0.2,5,7,2015,1,4.624,4.624,4.624,3.6992,6.7048,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
441.92,2,0.2,5,7,2015,1,220.96,220.96,220.96,88.38400000000001,49.716,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
127.764,6,0.7,5,7,2015,1,21.294,21.294,21.294,89.4348,-191.646,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
166.44,3,0.0,5,11,2014,2,55.48,55.48,55.48,0.0,79.8912,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
13.38,2,0.0,6,5,2016,4,6.69,6.69,6.69,0.0,6.1548,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
24.0,2,0.2,6,7,2017,0,12.0,12.0,12.0,4.800000000000001,-2.7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24.448,4,0.2,4,9,2017,0,6.112,6.112,6.112,4.889600000000001,8.8624,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6.16,2,0.0,4,10,2016,0,3.08,3.08,3.08,0.0,2.9568,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
915.136,4,0.2,4,10,2016,0,228.784,228.784,228.784,183.0272,102.9528,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.56,2,0.0,4,10,2016,0,4.28,4.28,4.28,0.0,3.852,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
97.82,2,0.0,4,10,2016,0,48.91,48.91,48.91,0.0,45.9754,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
31.104,6,0.2,6,9,2017,5,5.184,5.184,5.184,6.2208000000000006,11.2752,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11.176,1,0.2,6,9,2017,5,11.176,11.176,11.176,2.2352000000000003,0.8382,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.04,2,0.2,6,3,2015,3,2.52,2.52,2.52,1.008,1.764,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
242.176,4,0.6,5,11,2016,1,60.544,60.544,60.544,145.3056,-302.72,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
337.176,2,0.4,7,6,2016,1,168.588,168.588,168.588,134.8704,-118.0116,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
13.344,6,0.2,3,12,2017,6,2.2239999999999998,2.2239999999999998,2.2239999999999998,2.6688,1.0008,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
76.752,6,0.2,3,12,2017,6,12.792,12.792,12.792,15.3504,10.5534,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
102.336,8,0.2,3,12,2017,6,12.792,12.792,12.792,20.467200000000002,14.0712,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.32,2,0.2,3,12,2017,6,5.16,5.16,5.16,2.064,3.741,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
47.32,7,0.2,3,12,2017,6,6.76,6.76,6.76,9.464,5.915,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
23.376,3,0.2,3,12,2017,6,7.792000000000001,7.792000000000001,7.792000000000001,4.6752,7.0128,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
16.72,5,0.2,3,12,2017,6,3.344,3.344,3.344,3.344,3.344,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
16.192,1,0.2,3,12,2017,6,16.192,16.192,16.192,3.2384000000000004,4.6552,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32.4,5,0.0,6,8,2016,1,6.4799999999999995,6.4799999999999995,6.4799999999999995,0.0,15.552,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
19.89,9,0.0,4,12,2016,6,2.21,2.21,2.21,0.0,5.3703,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
399.98,2,0.0,4,12,2016,6,199.99,199.99,199.99,0.0,171.9914,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
343.85,5,0.0,4,12,2016,6,68.77000000000001,68.77000000000001,68.77000000000001,0.0,137.54,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
106.32,3,0.0,4,12,2016,6,35.44,35.44,35.44,0.0,49.9704,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
13.92,3,0.2,7,7,2017,6,4.64,4.64,4.64,2.7840000000000003,4.35,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
82.4,5,0.0,4,6,2017,2,16.48,16.48,16.48,0.0,40.376,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6.24,2,0.0,4,6,2017,2,3.12,3.12,3.12,0.0,3.0576,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
447.84,8,0.0,4,6,2017,2,55.98,55.98,55.98,0.0,219.4416,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
272.048,7,0.2,5,8,2017,6,38.864,38.864,38.864,54.409600000000005,30.6054,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1614.582,6,0.7,5,8,2017,6,269.09700000000004,269.09700000000004,269.09700000000004,1130.2074,-1237.8462,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24.32,5,0.2,5,8,2017,6,4.864,4.864,4.864,4.864000000000001,9.12,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1.584,2,0.2,5,8,2017,6,0.792,0.792,0.792,0.3168,0.4752,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
31.984,1,0.2,5,8,2017,6,31.984,31.984,31.984,6.396800000000001,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
14.76,5,0.2,5,8,2017,6,2.952,2.952,2.952,2.952,4.797,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
423.648,2,0.2,5,8,2017,6,211.824,211.824,211.824,84.7296,47.6604,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
76.64,2,0.2,6,11,2015,5,38.32,38.32,38.32,15.328000000000001,26.824,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.464,1,0.2,7,10,2015,3,4.464,4.464,4.464,0.8928000000000001,1.674,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.96,10,0.8,7,10,2015,3,0.396,0.396,0.396,3.168,-6.93,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715.64,2,0.0,3,7,2016,5,357.82,357.82,357.82,0.0,178.91,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
268.704,3,0.2,4,12,2016,5,89.568,89.568,89.568,53.74080000000001,6.7176,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
21.92,8,0.0,4,12,2016,5,2.74,2.74,2.74,0.0,5.9184,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48.72,3,0.0,4,12,2016,5,16.24,16.24,16.24,0.0,7.308,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
205.666,2,0.15,4,12,2016,5,102.833,102.833,102.833,30.849899999999998,-12.098,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30.344,2,0.6,2,4,2016,3,15.172,15.172,15.172,18.2064,-31.8612,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25.696,2,0.2,2,8,2017,4,12.848,12.848,12.848,5.139200000000001,1.9272,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3404.5,5,0.0,4,6,2017,5,680.9,680.9,680.9,0.0,1668.205,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
